date,rank,product_name,search_ratio,search_keywords,shopping_ratio,shopping_keywords
2025-08-21,16,김치,47.24633,김치,74.5,김치
2025-08-21,17,생수,20.65955,생수,67.45886,생수
2025-08-21,18,토마토,22.47471,토마토,66.08775,토마토
2025-08-21,19,레몬즙,28.41901,레몬즙,65.08226,레몬즙
2025-08-21,20,쌀,1.61981,쌀,36.7082,쌀
2025-08-22,1,쌀20kg,10.72272,쌀20kg,64.49723,쌀20kg
2025-08-22,2,쌀10kg,24.85802,쌀10kg,52.58979,쌀10kg
2025-08-22,3,꽃게,15.3583,꽃게,66.19937,꽃게
2025-08-22,4,복숭아,17.81801,복숭아,37.03221,복숭아
2025-08-22,5,닭가슴살,17.32699,닭가슴살,34.72177,닭가슴살
2025-08-22,6,사과,40.24264,사과,38.94139,사과
2025-08-22,7,옥수수,23.60178,옥수수,35.3119,옥수수
2025-08-22,8,두바이쫀득쿠키,2.53374,두바이쫀득쿠키,45.48286,두바이쫀득쿠키
2025-08-22,9,오메가3,62.49354,오메가3,32.6654,오메가3
2025-08-22,10,무화과,86.02466,무화과,77.01465,무화과
2025-08-22,11,알파cd,19.49056,알파cd,27.04197,알파cd
2025-08-22,12,유산균,30.96854,유산균,72.21206,유산균
2025-08-22,13,알부민,13.93586,알부민,24.30849,알부민
2025-08-22,14,토마토,21.17223,토마토,65.99634,토마토
2025-08-22,15,올리브오일,61.53526,올리브오일,62.06581,올리브오일
2025-08-22,16,마그네슘,21.06604,마그네슘,71.26193,마그네슘
2025-08-22,17,레몬즙,28.09339,레몬즙,61.24314,레몬즙
2025-08-22,18,김치,39.30882,김치,61.5,김치
2025-08-22,19,생수,18.60191,생수,55.85009,생수
2025-08-22,20,자두,11.84253,자두,64.0509,자두
2025-08-23,1,쌀20kg,9.63633,쌀20kg,59.25805,쌀20kg
2025-08-23,2,두바이쫀득쿠키,3.83622,두바이쫀득쿠키,67.91277,두바이쫀득쿠키
2025-08-23,3,꽃게,15.31599,꽃게,66.66666,꽃게
2025-08-23,4,쌀10kg,22.62089,쌀10kg,44.08317,쌀10kg
2025-08-23,5,닭가슴살,14.74604,닭가슴살,33.35502,닭가슴살
2025-08-23,6,복숭아,15.70047,복숭아,33.22486,복숭아
2025-08-23,7,알부민,24.29338,알부민,33.09469,알부민
2025-08-23,8,옥수수,21.70022,옥수수,35.3119,옥수수
2025-08-23,9,사과,30.27878,사과,35.16068,사과
2025-08-23,10,알파cd,30.28387,알파cd,28.96192,알파cd
2025-08-23,11,오,3.10168,오,,
2025-08-23,12,유산균,24.26215,유산균,66.91042,유산균
2025-08-23,13,무화과,79.92953,무화과,65.10989,무화과
2025-08-23,14,학가산김치,30.63782,학가산김치,64.7374,학가산김치
2025-08-23,15,올리브오일,59.87945,올리브오일,54.93601,올리브오일
2025-08-23,16,수박,22.23369,수박,22.53308,수박
2025-08-23,17,마그네슘,17.47099,마그네슘,60.9756,마그네슘
2025-08-23,18,레몬즙,25.39143,레몬즙,52.37659,레몬즙
2025-08-23,19,김치,37.85703,김치,57.19999,김치
2025-08-23,20,콘드로이친,53.63476,콘드로이친,52.38095,콘드로이친
2025-08-24,1,쌀20kg,11.63418,쌀20kg,68.72762,쌀20kg
2025-08-24,2,쌀10kg,31.33711,쌀10kg,66.23818,쌀10kg
2025-08-24,3,꽃게,12.41625,꽃게,69.36656,꽃게
2025-08-24,4,복숭아,16.64876,복숭아,38.75691,복숭아
2025-08-24,5,두바이쫀득쿠키,2.76716,두바이쫀득쿠키,61.26687,두바이쫀득쿠키
2025-08-24,6,닭가슴살,17.84256,닭가슴살,36.44646,닭가슴살
2025-08-24,7,옥수수,24.51385,옥수수,41.36105,옥수수
2025-08-24,8,알파cd,33.96041,알파cd,35.07972,알파cd
2025-08-24,9,사과,35.26931,사과,39.01701,사과
2025-08-24,10,알부민,17.71367,알부민,31.33745,알부민
2025-08-24,11,오메가3,60.22199,오메가3,32.81663,오메가3
2025-08-24,12,유산균,29.91547,유산균,78.24497,유산균
2025-08-24,13,무화과,75.53728,무화과,75.0,무화과
2025-08-24,14,학가산김치,45.65564,학가산김치,82.52947,학가산김치
2025-08-24,15,토마토,21.22765,토마토,66.7276,토마토
2025-08-24,16,올리브오일,63.79382,올리브오일,66.36197,올리브오일
2025-08-24,17,마그네슘,18.35484,마그네슘,76.77624,마그네슘
2025-08-24,18,생수,17.55577,생수,62.52285,생수
2025-08-24,19,콘드로이친,91.47386,콘드로이친,62.54578,콘드로이친
2025-08-24,20,김치,43.74309,김치,67.3,김치
2025-08-25,1,쌀20kg,13.9021,쌀20kg,82.75301,쌀20kg
2025-08-25,2,쌀10kg,39.27895,쌀10kg,66.04914,쌀10kg
2025-08-25,3,꽃게,11.97551,꽃게,74.29906,꽃게
2025-08-25,4,복숭아,18.76937,복숭아,43.70322,복숭아
2025-08-25,5,사과,45.4827,사과,45.67107,사과
2025-08-25,6,닭가슴살,25.95672,닭가슴살,38.69183,닭가슴살
2025-08-25,7,옥수수,24.72035,옥수수,39.43289,옥수수
2025-08-25,8,오메가3,67.16572,오메가3,39.05482,오메가3
2025-08-25,9,알부민,18.42565,알부민,31.63032,알부민
2025-08-25,10,두,0.82152,두,,
2025-08-25,11,무화과,83.67586,무화과,80.58608,무화과
2025-08-25,12,알파cd,24.74144,알파cd,28.05076,알파cd
2025-08-25,13,수,7.69325,수,,
2025-08-25,14,토마토,24.73326,토마토,73.94881,토마토
2025-08-25,15,생수,22.91118,생수,72.94332,생수
2025-08-25,16,학가산김치,48.45766,학가산김치,84.03001,학가산김치
2025-08-25,17,유산균,35.33324,유산균,71.38939,유산균
2025-08-25,18,올리브오일,68.89289,올리브오일,70.93235,올리브오일
2025-08-25,19,견과류,26.54139,견과류,69.41391,견과류
2025-08-25,20,김치,50.67066,김치,75.5,김치
2025-08-26,1,쌀20kg,15.75571,쌀20kg,79.88935,쌀20kg
2025-08-26,2,쌀10kg,36.92996,쌀10kg,71.49338,쌀10kg
2025-08-26,3,꽃게,9.96079,꽃게,65.73208,꽃게
2025-08-26,4,사과,43.80485,사과,44.80151,사과
2025-08-26,5,닭가슴살,23.57219,닭가슴살,36.8695,닭가슴살
2025-08-26,6,알부민,21.22142,알부민,35.17735,알부민
2025-08-26,7,복숭아,17.14592,복숭아,33.38756,복숭아
2025-08-26,8,오메가3,67.40664,오메가3,38.56332,오메가3
2025-08-26,9,옥수수,24.49664,옥수수,35.04725,옥수수
2025-08-26,10,무화과,86.18907,무화과,80.03663,무화과
2025-08-26,11,두바이쫀득쿠키,2.69029,두바이쫀득쿠키,42.47144,두바이쫀득쿠키
2025-08-26,12,학가산김치,46.02433,학가산김치,86.49517,학가산김치
2025-08-26,13,토마토,23.46542,토마토,73.12614,토마토
2025-08-26,14,수박,23.72225,수박,29.41398,수박
2025-08-26,15,유산균,34.32866,유산균,70.74954,유산균
2025-08-26,16,쌀,2.11274,쌀,40.13499,쌀
2025-08-26,17,견과류,27.23429,견과류,70.23809,견과류
2025-08-26,18,레몬즙,25.36372,레몬즙,68.64716,레몬즙
2025-08-26,19,고구마,2.06197,고구마,37.53894,고구마
2025-08-26,20,애사비,58.5308,애사비,73.68961,애사비
2025-08-27,1,쌀20kg,14.83197,쌀20kg,76.4725,쌀20kg
2025-08-27,2,쌀10kg,33.73773,쌀10kg,65.59546,쌀10kg
2025-08-27,3,꽃게,11.22237,꽃게,79.12772,꽃게
2025-08-27,4,사과,48.70073,사과,44.27221,사과
2025-08-27,5,닭가슴살,21.12935,닭가슴살,37.45525,닭가슴살
2025-08-27,6,복숭아,17.88246,복숭아,36.05597,복숭아
2025-08-27,7,옥수수,25.56358,옥수수,39.31947,옥수수
2025-08-27,8,알부민,22.2587,알부민,32.34624,알부민
2025-08-27,9,오메가3,67.59593,오메가3,33.53497,오메가3
2025-08-27,10,무화과,86.88197,무화과,80.67765,무화과
2025-08-27,11,알파cd,19.99693,알파cd,28.01822,알파cd
2025-08-27,12,수박,23.52435,수박,32.43856,수박
2025-08-27,13,유산균,34.11389,유산균,75.77696,유산균
2025-08-27,14,마그네슘,22.93677,마그네슘,78.26086,마그네슘
2025-08-27,15,올리브오일,65.87224,올리브오일,67.36745,올리브오일
2025-08-27,16,학가산김치,42.07939,학가산김치,76.84887,학가산김치
2025-08-27,17,두바이쫀득쿠키,1.73899,두바이쫀득쿠키,37.17549,두바이쫀득쿠키
2025-08-27,18,생수,19.68269,생수,64.80804,생수
2025-08-27,19,쌀,1.95337,쌀,36.81204,쌀
2025-08-27,20,토마토,22.92503,토마토,64.25959,토마토
2025-08-28,1,쌀20kg,13.62283,쌀20kg,67.97917,쌀20kg
2025-08-28,2,쌀10kg,34.97676,쌀10kg,65.33081,쌀10kg
2025-08-28,3,꽃게,10.90644,꽃게,75.70093,꽃게
2025-08-28,4,닭가슴살,20.80711,닭가슴살,38.2037,닭가슴살
2025-08-28,5,복숭아,16.78379,복숭아,37.55287,복숭아
2025-08-28,6,사과,45.4913,사과,42.26843,사과
2025-08-28,7,알부민,26.66257,알부민,36.21867,알부민
2025-08-28,8,오메가3,63.31096,오메가3,39.88657,오메가3
2025-08-28,9,옥수수,23.69643,옥수수,34.93383,옥수수
2025-08-28,10,무화과,87.23429,무화과,83.60805,무화과
2025-08-28,11,마그네슘,22.2915,마그네슘,94.80381,마그네슘
2025-08-28,12,알파cd,19.70538,알파cd,27.59518,알파cd
2025-08-28,13,레몬즙,31.31495,레몬즙,77.33089,레몬즙
2025-08-28,14,수박,25.06453,수박,30.47258,수박
2025-08-28,15,유산균,33.37952,유산균,69.74405,유산균
2025-08-28,16,쌀,1.77213,쌀,38.31775,쌀
2025-08-28,17,두바이쫀득쿠키,2.148,두바이쫀득쿠키,37.9543,두바이쫀득쿠키
2025-08-28,18,김치,43.99558,김치,72.7,김치
2025-08-28,19,멜라토닌,52.85218,멜라토닌,77.09437,멜라토닌
2025-08-28,20,생수,19.03838,생수,64.99085,생수
2025-08-29,1,쌀20kg,11.1585,쌀20kg,55.77611,쌀20kg
2025-08-29,2,꽃게,9.79366,꽃게,73.00103,꽃게
2025-08-29,3,쌀10kg,26.94889,쌀10kg,52.02268,쌀10kg
2025-08-29,4,닭가슴살,17.28095,닭가슴살,34.13602,닭가슴살
2025-08-29,5,복숭아,13.9911,복숭아,30.23104,복숭아
2025-08-29,6,알부민,22.57787,알부민,29.48259,알부민
2025-08-29,7,사과,38.0055,사과,33.15689,사과
2025-08-29,8,알파cd,22.93386,알파cd,28.37617,알파cd
2025-08-29,9,오메가3,61.16847,오메가3,30.09451,오메가3
2025-08-29,10,무화과,78.73165,무화과,72.80219,무화과
2025-08-29,11,옥수수,19.73842,옥수수,29.71644,옥수수
2025-08-29,12,두바이쫀득쿠키,2.08101,두바이쫀득쿠키,40.60228,두바이쫀득쿠키
2025-08-29,13,콘드로이친,73.62301,콘드로이친,69.41391,콘드로이친
2025-08-29,14,유산균,28.516,유산균,64.89945,유산균
2025-08-29,15,수박,21.02908,수박,25.36862,수박
2025-08-29,16,마그네슘,19.91107,마그네슘,71.04984,마그네슘
2025-08-29,17,레몬즙,20.02216,레몬즙,60.14625,레몬즙
2025-08-29,18,토마토,19.97367,토마토,59.87202,토마토
2025-08-29,19,쌀,1.48935,쌀,33.0218,쌀
2025-08-29,20,올리브오일,48.50353,올리브오일,57.31261,올리브오일
2025-08-30,1,쌀20kg,11.10633,쌀20kg,56.10152,쌀20kg
2025-08-30,2,쌀10kg,26.52727,쌀10kg,50.39697,쌀10kg
2025-08-30,3,꽃게,8.80287,꽃게,63.811,꽃게
2025-08-30,4,사과,36.17277,사과,35.87901,사과
2025-08-30,5,복숭아,12.44744,복숭아,28.4738,복숭아
2025-08-30,6,옥수수,19.62657,옥수수,32.21172,옥수수
2025-08-30,7,오메가3,65.44484,오메가3,31.64461,오메가3
2025-08-30,8,닭가슴살,12.69295,닭가슴살,27.20468,닭가슴살
2025-08-30,9,알부민,20.2363,알부민,26.29352,알부민
2025-08-30,10,알파cd,20.10127,알파cd,25.31727,알파cd
2025-08-30,11,두바이쫀득쿠키,1.90259,두바이쫀득쿠키,39.14849,두바이쫀득쿠키
2025-08-30,12,유산균,25.01732,유산균,63.80255,유산균
2025-08-30,13,무화과,76.98179,무화과,62.91208,무화과
2025-08-30,14,올리브오일,60.80088,올리브오일,60.14625,올리브오일
2025-08-30,15,레몬즙,19.26008,레몬즙,57.67824,레몬즙
2025-08-30,16,마그네슘,17.8614,마그네슘,64.68716,마그네슘
2025-08-30,17,콘드로이친,67.65707,콘드로이친,53.47985,콘드로이친
2025-08-30,18,김치,34.21177,김치,57.5,김치
2025-08-30,19,뉴케어,78.03376,뉴케어,57.3,뉴케어
2025-08-30,20,학가산김치,28.95416,학가산김치,60.87888,학가산김치
2025-08-31,1,쌀20kg,13.60748,쌀20kg,73.15327,쌀20kg
2025-08-31,2,쌀10kg,36.68903,쌀10kg,62.57088,쌀10kg
2025-08-31,3,꽃게,8.17948,꽃게,72.01453,꽃게
2025-08-31,4,복숭아,13.59521,복숭아,37.87829,복숭아
2025-08-31,5,닭가슴살,18.24152,닭가슴살,37.45525,닭가슴살
2025-08-31,6,사과,39.67475,사과,39.43289,사과
2025-08-31,7,옥수수,23.24901,옥수수,37.46691,옥수수
2025-08-31,8,오메가3,63.43142,오메가3,36.71077,오메가3
2025-08-31,9,두바이쫀득쿠키,2.56618,두바이쫀득쿠키,45.11941,두바이쫀득쿠키
2025-08-31,10,쌀,1.87368,쌀,40.44652,쌀
2025-08-31,11,레몬즙,21.37314,레몬즙,70.74954,레몬즙
2025-08-31,12,유산균,29.80462,유산균,70.74954,유산균
2025-08-31,13,무화과,82.1374,무화과,70.69597,무화과
2025-08-31,14,학가산김치,39.28966,학가산김치,78.34941,학가산김치
2025-08-31,15,콘드로이친,69.00763,콘드로이친,65.75091,콘드로이친
2025-08-31,16,올리브오일,63.88388,올리브오일,64.89945,올리브오일
2025-08-31,17,수박,21.99277,수박,26.57844,수박
2025-08-31,18,마그네슘,20.40993,마그네슘,74.23117,마그네슘
2025-08-31,19,생수,19.21158,생수,63.80255,생수
2025-08-31,20,토마토,22.1283,토마토,61.9744,토마토
2025-09-01,1,쌀20kg,18.32745,쌀20kg,97.81972,쌀20kg
2025-09-01,2,쌀10kg,51.88435,쌀10kg,100.0,쌀10kg
2025-09-01,3,꽃게,8.25493,꽃게,73.88369,꽃게
2025-09-01,4,닭가슴살,31.27205,닭가슴살,46.30654,닭가슴살
2025-09-01,5,사과,52.762,사과,48.27977,사과
2025-09-01,6,오,3.33221,오,,
2025-09-01,7,파로면,42.08232,파로면,32.45033,파로면
2025-09-01,8,복숭아,13.64431,복숭아,35.63293,복숭아
2025-09-01,9,유산균,37.47401,유산균,100.0,유산균
2025-09-01,10,알부민,27.15666,알부민,34.07094,알부민
2025-09-01,11,옥수수,20.84839,옥수수,37.69376,옥수수
2025-09-01,12,무화과,86.70581,무화과,87.27106,무화과
2025-09-01,13,쌀,2.54432,쌀,47.40394,쌀
2025-09-01,14,생수,23.22294,생수,74.22303,생수
2025-09-01,15,수,8.36917,수,,
2025-09-01,16,두,0.85086,두,,
2025-09-01,17,토마토,23.42386,토마토,72.12065,토마토
2025-09-01,18,견과류,27.78625,견과류,71.97802,견과류
2025-09-01,19,마그네슘,22.85543,마그네슘,82.18451,마그네슘
2025-09-01,20,김치,52.26447,김치,77.2,김치
2025-09-02,1,쌀20kg,16.58738,쌀20kg,89.52164,쌀20kg
2025-09-02,2,쌀10kg,40.64704,쌀10kg,79.58412,쌀10kg
2025-09-02,3,닭가슴살,26.92956,닭가슴살,43.54051,닭가슴살
2025-09-02,4,꽃게,7.76694,꽃게,68.89927,꽃게
2025-09-02,5,사과,53.17501,사과,44.68809,사과
2025-09-02,6,오메가3,75.68404,오메가3,40.0,오메가3
2025-09-02,7,알파cd,25.41353,알파cd,33.77806,알파cd
2025-09-02,8,유산균,37.21768,유산균,90.40219,유산균
2025-09-02,9,복숭아,13.13487,복숭아,31.43507,복숭아
2025-09-02,10,추석선물세트,21.93394,추석선물세트,25.94298,추석선물세트
2025-09-02,11,무화과,93.62301,무화과,78.38827,무화과
2025-09-02,12,알부민,19.14991,알부민,27.79043,알부민
2025-09-02,13,la갈비,14.34738,la갈비,24.5321,la갈비
2025-09-02,14,마그네슘,24.04836,마그네슘,86.63838,마그네슘
2025-09-02,15,옥수수,19.60936,옥수수,29.94328,옥수수
2025-09-02,16,학가산김치,41.7107,학가산김치,84.67309,학가산김치
2025-09-02,17,견과류,29.6418,견과류,71.24542,견과류
2025-09-02,18,올리브오일,60.47526,올리브오일,70.74954,올리브오일
2025-09-02,19,쌀,2.2157,쌀,40.08307,쌀
2025-09-02,20,김치,46.64667,김치,75.6,김치
2025-09-03,1,쌀20kg,18.35814,쌀20kg,81.71168,쌀20kg
2025-09-03,2,쌀10kg,40.18241,쌀10kg,66.69187,쌀10kg
2025-09-03,3,꽃게,8.08287,꽃게,74.45482,꽃게
2025-09-03,4,닭가슴살,24.93478,닭가슴살,41.71819,닭가슴살
2025-09-03,5,사과,48.40819,사과,45.40642,사과
2025-09-03,6,알파cd,32.49347,알파cd,36.18613,알파cd
2025-09-03,7,알부민,26.48457,알부민,35.56784,알부민
2025-09-03,8,추석선물세트,22.1016,추석선물세트,30.66513,추석선물세트
2025-09-03,9,복숭아,12.84333,복숭아,34.23364,복숭아
2025-09-03,10,유산균,36.9267,유산균,95.2468,유산균
2025-09-03,11,무화과,93.74045,무화과,90.93406,무화과
2025-09-03,12,오메가3,76.0024,오메가3,34.36672,오메가3
2025-09-03,13,파로면,26.53617,파로면,22.97725,파로면
2025-09-03,14,마그네슘,23.90738,마그네슘,83.56309,마그네슘
2025-09-03,15,쌀,2.14024,쌀,39.71962,쌀
2025-09-03,16,옥수수,17.50129,옥수수,28.65784,옥수수
2025-09-03,17,학가산김치,39.62148,학가산김치,79.42122,학가산김치
2025-09-03,18,올리브오일,59.51226,올리브오일,66.91042,올리브오일
2025-09-03,19,생수,20.52099,생수,65.63071,생수
2025-09-03,20,수박,17.9315,수박,26.61625,수박
2025-09-04,1,쌀20kg,20.84087,쌀20kg,82.10218,쌀20kg
2025-09-04,2,쌀10kg,42.04095,쌀10kg,63.1758,쌀10kg
2025-09-04,3,꽃게,9.29086,꽃게,80.63343,꽃게
2025-09-04,4,닭가슴살,22.3968,닭가슴살,43.41034,닭가슴살
2025-09-04,5,추석선물세트,19.55318,추석선물세트,33.65966,추석선물세트
2025-09-04,6,알부민,25.91069,알부민,36.44646,알부민
2025-09-04,7,사과,47.29822,사과,38.90359,사과
2025-09-04,8,복숭아,12.65306,복숭아,29.54767,복숭아
2025-09-04,9,유산균,32.62435,유산균,81.26142,유산균
2025-09-04,10,오메가3,70.8742,오메가3,33.04347,오메가3
2025-09-04,11,무화과,91.93188,무화과,79.85347,무화과
2025-09-04,12,알파cd,17.86404,알파cd,26.7491,알파cd
2025-09-04,13,올리브오일,67.61812,올리브오일,73.49177,올리브오일
2025-09-04,14,la갈비,15.52938,la갈비,22.48776,la갈비
2025-09-04,15,쌀,2.28904,쌀,38.6812,쌀
2025-09-04,16,대하,17.93626,대하,34.29394,대하
2025-09-04,17,김치,46.0628,김치,71.0,김치
2025-09-04,18,마그네슘,21.91194,마그네슘,73.38282,마그네슘
2025-09-04,19,수박,18.36172,수박,26.16257,수박
2025-09-04,20,임박,6.10699,임박,68.5,임박
2025-09-05,1,쌀20kg,17.99601,쌀20kg,71.39602,쌀20kg
2025-09-05,2,쌀10kg,33.35914,쌀10kg,55.76559,쌀10kg
2025-09-05,3,꽃게,8.28032,꽃게,75.70093,꽃게
2025-09-05,4,닭가슴살,17.21037,닭가슴살,35.47022,닭가슴살
2025-09-05,5,사과,41.53329,사과,38.33648,사과
2025-09-05,6,추석선물세트,18.0233,추석선물세트,27.55542,추석선물세트
2025-09-05,7,오메가3,62.73446,오메가3,33.45935,오메가3
2025-09-05,8,알부민,16.68252,알부민,28.57142,알부민
2025-09-05,9,무화과,84.21608,무화과,78.20512,무화과
2025-09-05,10,복숭아,10.26239,복숭아,25.4149,복숭아
2025-09-05,11,올리브오일,66.37106,올리브오일,70.47531,올리브오일
2025-09-05,12,옥수수,15.38461,옥수수,27.86389,옥수수
2025-09-05,13,유산균,27.86476,유산균,65.90493,유산균
2025-09-05,14,마그네슘,20.06832,마그네슘,74.01908,마그네슘
2025-09-05,15,알파cd,14.87494,알파cd,22.64887,알파cd
2025-09-05,16,두바이쫀득쿠키,2.34616,두바이쫀득쿠키,34.68328,두바이쫀득쿠키
2025-09-05,17,쌀,2.0528,쌀,34.21599,쌀
2025-09-05,18,김치,38.88275,김치,65.0,김치
2025-09-05,19,la갈비,14.62821,la갈비,18.60063,la갈비
2025-09-05,20,고구마,2.09511,고구마,33.0218,고구마
2025-09-06,1,쌀20kg,15.08362,쌀20kg,70.22453,쌀20kg
2025-09-06,2,쌀10kg,30.89829,쌀10kg,49.82986,쌀10kg
2025-09-06,3,꽃게,7.22113,꽃게,64.7975,꽃게
2025-09-06,4,알부민,28.50698,알부민,39.31012,알부민
2025-09-06,5,닭가슴살,14.66318,닭가슴살,32.76928,닭가슴살
2025-09-06,6,알파cd,36.25287,알파cd,30.94695,알파cd
2025-09-06,7,사과,35.54465,사과,33.76181,사과
2025-09-06,8,오메가3,55.47237,오메가3,29.86767,오메가3
2025-09-06,9,복숭아,9.3233,복숭아,25.67523,복숭아
2025-09-06,10,두바이쫀득쿠키,1.86592,두바이쫀득쿠키,39.71962,두바이쫀득쿠키
2025-09-06,11,무화과,84.46271,무화과,66.11721,무화과
2025-09-06,12,옥수수,15.86646,옥수수,26.57844,옥수수
2025-09-06,13,올리브오일,72.80033,올리브오일,63.43692,올리브오일
2025-09-06,14,마그네슘,18.08372,마그네슘,71.89819,마그네슘
2025-09-06,15,추석선물세트,10.32777,추석선물세트,19.40685,추석선물세트
2025-09-06,16,유산균,24.74712,유산균,61.33455,유산균
